ID,rating
823,2.795382
824,4.040556
825,3.5714593
826,2.2653794
827,3.4178796
828,3.732777
829,3.6775923
830,3.5426278
831,3.7713723
832,3.5714588
833,3.5542932
834,3.5543118
835,3.843254
836,3.0084848
837,3.299909
838,3.4702196
839,3.5714703
840,3.5714583
841,2.3270102
842,3.5714574
843,3.571474
844,3.6527686
845,3.5491948
846,4.11086
847,4.60843
848,4.1335506
849,3.9094925
850,2.9836297
851,3.9518986
852,4.3009534
853,4.3958297
854,4.596516
855,4.1035504
856,3.7837348
857,3.5043073
858,4.453034
859,4.01008
860,3.97198
861,3.746635
862,4.5813837
863,3.9901705
864,4.8677225
865,4.409434
866,4.4905744
867,4.356772
868,3.87176
869,3.7763968
870,3.6897488
871,3.9172578
872,4.443859
873,4.1884847
874,4.0873203
875,3.6392488
876,3.9386215
877,4.1486273
878,3.7411704
879,3.8258653
880,3.983849
881,3.4449368
882,3.1577954
883,3.6208386
884,4.3768086
885,4.191856
886,4.1867614
887,3.7173204
888,4.19076
889,4.3966146
890,3.694407
891,4.4037204
892,4.4224143
893,4.0643086
894,3.9300656
895,3.752637
896,4.091444
897,3.4135733
898,3.7282305
899,3.2609181
900,3.26092
901,3.4557981
902,4.1541424
903,3.4135752
904,4.532225
905,3.2609215
906,4.2855654
907,3.58034
908,2.9655247
909,3.9754324
910,4.076917
911,3.9754043
912,4.078021
913,4.1017394
914,3.6608272
915,3.422697
916,3.2330275
917,3.501843
918,3.9162726
919,3.7025146
920,3.9942117
921,3.8717384
922,3.949975
923,3.912129
924,3.8908873
925,3.3788419
926,3.0551243
927,3.1315088
928,3.8726478
929,2.1414332
930,2.9181209
931,3.7707987
932,2.8568444
933,3.2004976
934,3.138229
935,3.4581852
936,2.9993935
937,3.3049388
938,3.4710999
939,3.384139
940,3.756884
941,3.6135144
942,3.0413313
943,3.006853
944,3.577271
945,3.5318513
946,3.7234063
947,3.770196
948,3.9774675
949,3.6744785
950,3.5544848
951,3.6362648
952,3.6943336
953,3.7941918
954,3.7830458
955,3.482376
956,3.6375961
957,3.482377
958,3.0247922
959,3.2157316
960,3.6335306
961,3.520772
962,3.5819964
963,3.6335278
964,3.7930012
965,3.793004
966,3.7903886
967,3.5735993
968,3.6426725
969,3.6010752
970,3.5527163
971,3.4596834
972,3.3004446
973,3.3004317
974,3.221736
975,3.3823524
976,3.711175
977,3.4630375
978,3.4630847
979,3.1238742
980,3.7111735
981,3.4989042
982,3.5432997
983,3.7707944
984,3.7707953
985,3.9325142
986,3.7707944
987,3.6179242
988,4.307675
989,4.3353763
990,3.5734177
991,3.573423
992,3.552106
993,3.5521274
994,3.7906632
995,3.4518418
996,3.6389723
997,3.6150613
998,3.6150417
999,3.701931
1000,3.4518428
1001,3.6064992
1002,3.7027335
1003,3.4966235
1004,3.6064982
1005,3.279861
1006,3.7893662
1007,3.5467768
1008,3.5467772
1009,3.5467563
1010,3.6557598
1011,3.6430712
1012,3.625988
1013,3.5772705
1014,3.577271
1015,3.7941976
1016,3.6432843
1017,3.587553
1018,3.6432858
1019,3.6432848
1020,3.7130384
1021,3.587551
1022,3.5483937
1023,3.713027
1024,3.63758
1025,3.63758
1026,3.6375751
1027,3.4823794
1028,3.7560382
1029,3.482379
1030,3.6087294
1031,3.520752
1032,3.9271002
1033,3.5207858
1034,3.633525
1035,3.5934668
1036,3.6335301
1037,3.790391
1038,3.642673
1039,3.6426754
1040,3.642673
1041,4.3965235
1042,3.300435
1043,3.3992286
1044,3.463079
1045,3.4630775
1046,4.1759253
1047,3.6384387
1048,4.3377194
1049,3.54678
1050,4.3615665
1051,3.5467782
1052,3.5467777
1053,3.7907715
1054,3.6407962
1055,3.5515046
1056,3.6557913
1057,3.6023903
1058,3.655767
1059,3.577271
1060,3.5875535
1061,3.587553
1062,3.7941895
1063,3.7941923
1064,3.9555988
1065,3.5483918
1066,3.7941923
1067,3.6087313
1068,3.5207615
1069,3.8145275
1070,3.5735922
1071,3.7338123
1072,3.790388
1073,3.3991628
1074,3.3578405
1075,3.4581852
1076,3.494421
1077,3.4944263
1078,3.642918
1079,3.6389737
1080,3.4518466
1081,3.4518213
1082,3.7201796
1083,3.6150413
1084,3.7568855
1085,4.008242
1086,3.638423
1087,3.6384273
1088,3.6064992
1089,3.7027373
1090,3.7893672
1091,3.930067
1092,4.332002
1093,3.6719403
1094,3.2562523
1095,4.788098
1096,4.147411
1097,4.5732293
1098,3.332788
1099,3.9014158
1100,4.2102275
1101,4.625564
1102,4.6908274
1103,4.519714
1104,4.173655
1105,4.596912
1106,4.340053
1107,4.6006355
1108,3.4913044
1109,4.5111246
1110,4.4272685
1111,4.9310975
1112,4.028537
1113,4.028537
1114,4.0519085
1115,4.0020633
1116,4.572331
1117,4.27044
1118,4.5950336
1119,4.0382075
1120,4.6380963
1121,4.3287253
1122,3.9427981
1123,4.2159944
1124,4.702331
1125,4.6243386
1126,4.0924478
1127,4.642932
1128,4.5510983
1129,4.5684266
1130,4.4707255
1131,4.490044
1132,3.8129363
1133,4.5338135
1134,4.2620864
1135,3.4425364
1136,4.1579537
1137,3.8957143
1138,4.6693234
1139,3.2935305
1140,3.8057117
1141,4.288907
1142,3.8251638
1143,3.7530117
1144,4.1187444
1145,4.1294594
1146,3.9789104
1147,4.121896
1148,4.184566
1149,4.382811
1150,4.149631
1151,4.149631
1152,4.2703547
1153,3.7687922
1154,4.0592613
1155,4.0811934
1156,3.0371504
1157,3.7209105
1158,4.0329285
1159,2.1592522
1160,3.4440866
1161,4.016309
1162,3.1027093
1163,3.1027336
1164,3.971971
1165,3.0851011
1166,3.585709
1167,3.585711
1168,3.1105175
1169,3.1993976
1170,3.6080384
1171,3.1105165
1172,3.1027317
1173,3.4135747
1174,2.9054828
1175,2.4696035
1176,3.9456382
1177,3.7594547
1178,4.0240726
1179,3.883319
1180,3.9199843
1181,3.259107
1182,3.432806
1183,3.5067387
1184,3.7379942
1185,3.625599
1186,3.7248082
1187,4.2058754
1188,3.7629147
1189,3.9192052
1190,3.9565964
1191,3.7278252
1192,3.6482038
1193,3.7302365
1194,3.8251295
1195,3.4259162
1196,3.7417855
1197,3.4897957
1198,3.9267583
1199,3.542224
1200,3.584931
1201,4.2302794
1202,3.4879365
1203,3.6768517
1204,3.632028
1205,3.628098
1206,3.4554248
1207,4.013666
1208,3.1618185
1209,3.6416864
1210,3.7491317
1211,4.0602818
1212,2.8988128
1213,3.905838
1214,2.3902245
1215,3.64072
1216,3.7724051
1217,4.4263988
1218,3.2437696
1219,4.175306
1220,3.7107038
1221,3.5804625
1222,3.9501781
1223,4.013108
1224,3.4329839
1225,2.8375692
1226,3.0958776
1227,3.1842127
1228,4.173284
1229,3.8959708
1230,2.8205376
1231,3.6291757
1232,3.5062418
1233,3.3016715
1234,3.1722302
1235,3.524394
1236,3.5695162
1237,3.3636928
1238,3.9789581
1239,3.5477858
1240,3.7964344
1241,3.4132428
1242,3.4510608
1243,2.8001418
1244,3.7253356
1245,3.5153856
1246,3.6255836
1247,3.769526
1248,4.0406303
1249,3.7417884
1250,3.3658733
1251,3.63205
1252,3.6599922
1253,3.640747
1254,3.6320305
1255,3.7504892
1256,3.9832735
1257,3.6768584
1258,3.885748
1259,3.723998
1260,3.9878697
1261,3.0587163
1262,3.9763546
1263,3.5350466
1264,3.7909894
1265,3.9369087
1266,3.6467662
1267,3.5228295
1268,4.1204634
1269,4.5080857
1270,3.625795
1271,3.0351105
1272,3.5770793
1273,3.3219934
1274,3.4868531
1275,3.4878225
1276,3.6373606
1277,3.6842208
1278,3.628131
1279,4.0826883
1280,3.7987604
1281,3.8412666
1282,3.5920014
1283,3.64072
1284,3.2442346
1285,3.6194825
1286,3.5920024
1287,4.322926
1288,3.6763139
1289,3.6055813
1290,3.666768
1291,3.603293
1292,3.9021158
1293,3.5992422
1294,3.2631345
1295,4.295526
1296,3.6278648
1297,3.6986618
1298,3.9053745
1299,3.9038692
1300,4.0494957
1301,4.9247823
1302,4.2461476
1303,4.238958
1304,3.7104392
1305,3.7652845
1306,3.6644912
1307,3.7410827
1308,4.109043
1309,3.5985136
1310,3.6253443
1311,4.6636977
1312,4.289415
1313,4.1111536
1314,4.326168
1315,3.8471518
1316,4.8237963
1317,4.1990356
1318,4.1567807
1319,4.1491857
1320,4.2437167
1321,4.6035013
1322,4.274217
1323,4.7306743
1324,4.1041875
1325,4.567055
1326,3.9301896
1327,4.309284
1328,3.6560135
1329,4.1127677
1330,3.7255435
1331,3.1661978
1332,3.650433
1333,4.3356395
1334,3.8193526
1335,4.127449
1336,4.9369497
1337,3.5162358
1338,4.2715564
1339,3.7011862
1340,3.9074802
1341,3.8054318
1342,4.3012433
1343,4.1755905
1344,3.8725781
1345,4.584291
1346,3.7147646
1347,4.3482213
1348,3.96164
1349,3.9618535
1350,3.9028845
1351,3.9294143
1352,3.5600543
1353,3.6105857
1354,3.7216573
1355,3.6102233
1356,3.633264
1357,2.9145298
1358,3.9043918
1359,3.190652
1360,3.7351289
1361,3.7351227
1362,3.735126
1363,4.244658
1364,3.6293058
1365,3.622705
1366,3.8786168
1367,4.119114
1368,3.395452
1369,3.770877
1370,3.5114217
1371,3.253973
1372,3.883263
1373,3.215859
1374,3.8823051
1375,3.1783705
1376,3.5451713
1377,3.8076038
1378,3.8078318
1379,3.8784657
1380,3.666946
1381,3.4909163
1382,3.7966876
1383,3.7966766
1384,4.57336
1385,3.4461584
1386,3.882473
1387,3.7350373
1388,3.8389463
1389,3.8080015
1390,3.807983
1391,3.8080015
1392,3.651167
1393,3.8915138
1394,3.7695093
1395,4.0294776
1396,3.8212395
1397,3.470221
1398,3.7977538
1399,3.8195796
1400,3.5324702
1401,3.760138
1402,3.6187215
1403,3.6605973
1404,3.6341476
1405,2.9982662
1406,3.6507826
1407,3.6613955
1408,3.4909182
1409,3.3729444
1410,3.7068696
1411,3.7966776
1412,3.878612
1413,3.3624334
1414,4.0935097
1415,3.4135761
1416,3.700747
1417,3.8618774
1418,4.3011594
1419,4.160651
1420,4.0481577
1421,3.4787807
1422,3.4135742
1423,3.5098023
1424,3.2902865
1425,3.9671307
1426,3.9935327
1427,3.9433317
1428,4.024373
1429,4.610679
1430,4.041742
1431,3.7142262
1432,3.9643087
1433,3.8602295
1434,4.186636
1435,3.6505957
1436,3.1901245
1437,4.0132523
1438,3.8208208
1439,3.6508007
1440,4.16518
1441,3.831696
1442,3.831605
1443,3.8753443
1444,3.848136
1445,3.9557705
1446,3.95579
1447,3.8338308
1448,3.6576781
1449,3.6576748
1450,3.8774037
1451,3.95148
1452,3.821682
1453,3.9689307
1454,3.826436
1455,3.8264408
1456,3.826437
1457,3.735703
1458,4.00745
1459,4.3878374
1460,4.4464374
1461,3.4135685
1462,4.532217
1463,4.5579343
1464,3.2924104
1465,4.8991947
1466,2.7950134
1467,3.9706473
1468,3.6376739
1469,3.685626
1470,3.2388763
1471,3.904337
1472,4.156797
1473,4.6240525
1474,4.3527694
1475,4.019454
1476,4.546074
1477,4.2860503
1478,4.035482
1479,3.8607612
1480,4.115858
1481,4.0385795
1482,4.5579395
1483,3.56539
1484,3.8516088
1485,4.1408677
1486,4.3006463
1487,4.3568244
1488,3.8507419
1489,4.0283523
1490,4.0453653
1491,4.0558195
1492,4.07293
1493,4.1320186
1494,4.023957
1495,4.045196
1496,4.1230135
1497,3.9378161
1498,4.0452
1499,4.0451975
1500,3.9555807
1501,3.825914
1502,3.9123898
1503,3.8649454
1504,4.055828
1505,4.12649
1506,4.0558276
1507,4.05647
1508,4.056277
1509,4.0780616
1510,4.0451875
1511,3.935938
1512,4.055824
1513,4.126097
1514,3.8618736
1515,4.289437
1516,3.2306728
1517,4.373569
1518,3.638824
1519,4.3587728
1520,4.3961625
1521,3.6476107
1522,3.4875426
1523,3.8492074
1524,3.8211055
1525,4.191732
1526,4.3610654
1527,4.3901744
1528,3.8845077
1529,4.0959554
1530,3.588613
1531,3.401239
1532,3.7526393
1533,3.9142556
1534,3.8618827
1535,3.7439046
1536,4.2261887
1537,3.7442112
1538,3.819631
1539,4.1715655
1540,4.4435263
1541,3.7736435
1542,4.1714535
1543,3.9890652
1544,4.052636
1545,3.8923187
1546,3.248983
1547,4.046687
1548,3.3960147
1549,3.9476075
1550,3.8897195
1551,3.889721
1552,3.832231
1553,4.004741
1554,4.0826597
1555,3.9666018
1556,4.0276666
1557,4.0276656
1558,4.0276666
1559,4.024024
1560,3.9036794
1561,3.9941888
1562,4.0663147
1563,3.3088884
1564,2.0323167
1565,3.0255756
1566,3.8479934
1567,3.2153568
1568,2.9993024
1569,3.6700134
1570,2.9029408
1571,3.273291
1572,3.504127
1573,3.6415362
1574,3.1932569
1575,3.5882468
1576,3.4708366
1577,2.999302
1578,2.966899
1579,3.376195
1580,3.4547586
1581,3.631692
1582,3.4711804
1583,3.6168756
1584,3.0032134
1585,2.9996362
1586,3.3167758
1587,3.1822777
1588,3.6781344
1589,3.810482
1590,2.860528
1591,3.5888968
1592,3.2686262
1593,3.2842422
1594,3.3088875
1595,3.4088283
1596,2.8703442
1597,3.5882468
1598,3.4708385
1599,3.023694
1600,3.201239
1601,3.1931887
1602,1.97163
1603,3.268622
1604,3.5395255
1605,3.7664723
1606,3.470842
1607,3.722103
1608,4.308022
1609,3.8013873
1610,4.5854726
1611,4.3713403
1612,3.700749
1613,3.9704733
1614,3.700748
1615,3.733532
1616,3.6636095
1617,4.1297765
1618,4.8514943
1619,4.1433845
1620,4.4457994
1621,3.7196941
1622,3.700747
1623,3.7218952
1624,3.8469124
1625,3.7007513
1626,3.9676476
1627,3.9712005
1628,4.0057306
1629,3.96976
1630,4.2729297
1631,4.154528
1632,4.3347726
1633,4.222922
1634,3.5770211
1635,3.9654818
1636,3.8988156
1637,3.8981185
1638,4.1607676
1639,3.5886154
1640,3.994944
1641,3.981739
1642,3.8973398
1643,3.0418143
1644,3.8812523
1645,4.048953
1646,3.9075766
1647,3.907515
1648,3.669372
1649,3.965088
1650,4.0627747
1651,3.627131
1652,3.960371
1653,3.9522524
1654,3.931024
1655,3.7275095
1656,4.460601
1657,3.8136086
1658,3.7530932
1659,3.7991157
1660,4.228173
1661,3.856639
1662,3.6620436
1663,3.8812747
1664,4.0426283
1665,5.00925
1666,3.9036756
1667,3.450502
1668,3.922431
1669,5.009865
1670,4.553246
1671,4.5736337
1672,3.7657404
1673,4.4940243
1674,4.5765414
1675,4.532222
1676,3.7482758
1677,3.9864554
1678,4.183648
1679,3.8581538
1680,4.0631094
1681,3.9919634
1682,3.9543133
1683,4.0794997
1684,3.771524
1685,3.9113464
1686,3.8458314
1687,3.8458319
1688,4.672432
1689,4.4002695
1690,4.030145
1691,3.9760704
1692,4.335608
1693,3.9775524
1694,4.0781703
1695,4.1537175
1696,4.4984794
1697,4.1118503
1698,3.113873
1699,3.993034
1700,3.75039
1701,3.5777183
1702,4.993825
1703,3.9534674
1704,3.8710318
1705,2.953208
1706,3.643968
1707,3.738103
1708,3.7708378
1709,4.095696
1710,3.4526377
1711,4.0688477
1712,3.2996845
1713,4.2154756
1714,2.7954874
1715,3.2583914
1716,3.01542
1717,3.8184242
1718,3.6741085
1719,3.701737
1720,3.792904
1721,2.8890953
